QGPIORecord, QRC v6.1.0, 21-12-2023 @ 11:43:59, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, x1, x2, x3, P11, P12, P13, P22, P23, P33, y1, y2, ValueIn11
143374,0.361437,-7.29E-25,1.13E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143384,0.361437,-6.84E-25,1.06E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143393,0.361437,-6.41E-25,9.94E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143404,0.361437,-6.01E-25,9.32E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143414,0.361437,-5.64E-25,8.73E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143424,0.361437,-5.28E-25,8.19E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143433,0.361437,-4.95E-25,7.68E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143443,0.361437,-4.64E-25,7.20E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143454,0.361437,-4.35E-25,6.75E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143464,0.361437,-4.08E-25,6.33E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143473,0.361437,-3.83E-25,5.93E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143483,0.361437,-3.59E-25,5.56E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143494,0.361437,-3.36E-25,5.21E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143504,0.361437,-3.15E-25,4.89E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143514,0.361437,-2.96E-25,4.58E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143523,0.361437,-2.77E-25,4.30E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143534,0.361437,-2.60E-25,4.03E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143544,0.361437,-2.44E-25,3.78E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
