QGPIORecord, QRC v6.1.0, 20-12-2023 @ 16:45:22, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1961361, 5.19113, 4.81316, -0.157582, -0.157582, 10.1576, 10.1576, 10, 0, 0, 0, 0, 0
1961370, 5.41145, 5.04953, 0.154473, 0.164991, 9.84553, 9.83501, 10, 0, 0, 0, 0, 0
1961380, 5.19352, 4.81363, -0.154077, -0.157582, 10.1541, 10.1576, 10, 0, 0, 0, 0, 0
1961391, 5.17322, 4.78765, -0.168101, -0.17862, 10.1681, 10.1786, 10, 0, 0, 0, 0, 0
1961401, 5.17533, 5.06821, -0.15057, 0.20356, 10.1506, 9.79644, 10, 0, 0, 0, 0, 0
1961411, 5.1449, 4.80528, -0.17862, -0.157582, 10.1786, 10.1576, 10, 0, 0, 0, 0, 0
1961420, 5.13855, 4.77128, -0.171608, -0.189138, 10.1716, 10.1891, 10, 0, 0, 0, 0, 0
1961431, 5.1249, 4.77544, -0.175114, -0.168101, 10.1751, 10.1681, 10, 0, 0, 0, 0, 0
1961441, 5.39329, 5.04863, 0.20356, 0.20356, 9.79644, 9.79644, 10, 0, 0, 0, 0, 0
1961451, 5.11637, 4.75626, -0.189138, -0.196151, 10.1891, 10.1962, 10, 0, 0, 0, 0, 0
1961460, 4.87369, 4.7814, -0.501194, -0.147064, 10.5012, 10.1471, 10, 0, 0, 0, 0, 0
1961470, 5.34118, 4.75341, 0.17551, -0.171608, 9.82449, 10.1716, 10, 0, 0, 0, 0, 0
1961481, 5.35509, 5.00229, 0.179017, 0.168498, 9.82098, 9.8315, 10, 0, 0, 0, 0, 0
1961491, 5.11802, 5.0343, -0.157582, 0.196548, 10.1576, 9.80345, 10, 0, 0, 0, 0, 0
1961500, 5.10527, 5.04399, -0.161089, 0.193042, 10.1611, 9.80696, 10, 0, 0, 0, 0, 0
1961510, 5.35644, 5.04542, 0.193042, 0.179017, 9.80696, 9.82098, 10, 0, 0, 0, 0, 0
1961521, 5.35335, 5.054, 0.172004, 0.17551, 9.828, 9.82449, 10, 0, 0, 0, 0, 0
1961531, 5.11065, 4.80805, -0.171608, -0.161089, 10.1716, 10.1611, 10, 0, 0, 0, 0, 0
1961540, 5.11512, 5.07365, -0.15057, 0.200054, 10.1506, 9.79995, 10, 0, 0, 0, 0, 0
1961550, 5.34366, 5.33252, 0.172004, 0.522629, 9.828, 9.47737, 10, 0, 0, 0, 0, 0
1961561, 5.36253, 5.09769, 0.182523, 0.172004, 9.81748, 9.828, 10, 0, 0, 0, 0, 0
1961571, 5.38207, 5.12457, 0.193042, 0.193042, 9.80696, 9.80696, 10, 0, 0, 0, 0, 0
1961581, 5.12519, 5.12601, -0.171608, 0.179017, 10.1716, 9.82098, 10, 0, 0, 0, 0, 0
1961590, 5.36791, 5.13459, 0.172004, 0.17551, 9.828, 9.82449, 10, 0, 0, 0, 0, 0
1961601, 5.38678, 5.15098, 0.182523, 0.182523, 9.81748, 9.81748, 10, 0, 0, 0, 0, 0
1961611, 5.40632, 5.16782, 0.193042, 0.189535, 9.80696, 9.81046, 10, 0, 0, 0, 0, 0
1961621, 5.40323, 5.17438, 0.172004, 0.182523, 9.828, 9.81748, 10, 0, 0, 0, 0, 0
1961630, 5.43245, 5.19925, 0.196548, 0.200054, 9.80345, 9.79995, 10, 0, 0, 0, 0, 0
1961640, 5.18357, 4.9361, -0.157582, -0.161089, 10.1576, 10.1611, 10, 0, 0, 0, 0, 0
1961651, 5.16564, 4.91258, -0.168101, -0.17862, 10.1681, 10.1786, 10, 0, 0, 0, 0, 0
