QGPIORecord, QRC v6.1.0, 20-12-2023 @ 20:58:28, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, ValueIn0, y, x, P, L , nu, S, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
107030,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107040,0,0.101002,0,0,0,0,0,0,0,0,0,0
107051,0,0.100675,0,0,0,0,0,0,0,0,0,0
107060,0,0.101002,0,0,0,0,0,0,0,0,0,0
107070,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107080,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107090,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107100,0,0.0990784,0,0,0,0,0,0,0,0,0,0
107110,0,0.100675,0,0,0,0,0,0,0,0,0,0
107120,0,0.101002,0,0,0,0,0,0,0,0,0,0
107130,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107140,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107150,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107160,0,0.100675,0,0,0,0,0,0,0,0,0,0
107170,0,0.101002,0,0,0,0,0,0,0,0,0,0
107181,0,0.100351,0,0,0,0,0,0,0,0,0,0
107190,0,0.100351,0,0,0,0,0,0,0,0,0,0
107200,0,0.101002,0,0,0,0,0,0,0,0,0,0
107210,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107220,0,0.100675,0,0,0,0,0,0,0,0,0,0
107230,0,0.100675,0,0,0,0,0,0,0,0,0,0
107240,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107250,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107260,0,0.10003,0,0,0,0,0,0,0,0,0,0
107270,0,0.100675,0,0,0,0,0,0,0,0,0,0
107280,0,0.101002,0,0,0,0,0,0,0,0,0,0
107290,0,0.101002,0,0,0,0,0,0,0,0,0,0
107300,0,0.100675,0,0,0,0,0,0,0,0,0,0
107311,0,0.101002,0,0,0,0,0,0,0,0,0,0
107320,0,0.100675,0,0,0,0,0,0,0,0,0,0
107330,0,0.100675,0,0,0,0,0,0,0,0,0,0
107340,0,0.101002,0,0,0,0,0,0,0,0,0,0
107351,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107360,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107370,0,0.101002,0,0,0,0,0,0,0,0,0,0
107380,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107390,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107400,0,0.0990784,0,0,0,0,0,0,0,0,0,0
107410,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107420,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107430,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107440,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107450,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107460,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107470,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107481,0,0.0987659,0,0,0,0,0,0,0,0,0,0
107490,0,0.100675,0,0,0,0,0,0,0,0,0,0
107500,0,0.101002,0,0,0,0,0,0,0,0,0,0
107510,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107521,0,0.100675,0,0,0,0,0,0,0,0,0,0
107530,0,0.101002,0,0,0,0,0,0,0,0,0,0
107540,0,0.100675,0,0,0,0,0,0,0,0,0,0
107550,0,0.100675,0,0,0,0,0,0,0,0,0,0
107560,0,0.100351,0,0,0,0,0,0,0,0,0,0
107570,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107580,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107590,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107600,0,0.100675,0,0,0,0,0,0,0,0,0,0
107610,0,0.100675,0,0,0,0,0,0,0,0,0,0
107620,0,0.100675,0,0,0,0,0,0,0,0,0,0
107630,0,0.100675,0,0,0,0,0,0,0,0,0,0
107640,0,0.10133,0,0,0,0,0,0,0,0,0,0
107651,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107660,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107670,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107680,0,0.100675,0,0,0,0,0,0,0,0,0,0
107691,0,0.100675,0,0,0,0,0,0,0,0,0,0
107700,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107710,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107720,0,0.10003,0,0,0,0,0,0,0,0,0,0
107730,0,0.100675,0,0,0,0,0,0,0,0,0,0
107740,0,0.100675,0,0,0,0,0,0,0,0,0,0
107750,0,0.101002,0,0,0,0,0,0,0,0,0,0
107760,0,0.100351,0,0,0,0,0,0,0,0,0,0
107770,0,0.100351,0,0,0,0,0,0,0,0,0,0
107780,0,0.0987659,0,0,0,0,0,0,0,0,0,0
107790,0,0.100675,0,0,0,0,0,0,0,0,0,0
107800,0,0.101002,0,0,0,0,0,0,0,0,0,0
107810,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107821,0,0.100675,0,0,0,0,0,0,0,0,0,0
107830,0,0.101002,0,0,0,0,0,0,0,0,0,0
107840,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107850,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107860,0,0.100351,0,0,0,0,0,0,0,0,0,0
107870,0,0.100675,0,0,0,0,0,0,0,0,0,0
107880,0,0.101002,0,0,0,0,0,0,0,0,0,0
107890,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107900,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107910,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107920,0,0.100675,0,0,0,0,0,0,0,0,0,0
107930,0,0.100675,0,0,0,0,0,0,0,0,0,0
107940,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107950,0,0.100675,0,0,0,0,0,0,0,0,0,0
107960,0,0.101002,0,0,0,0,0,0,0,0,0,0
107970,0,0.100675,0,0,0,0,0,0,0,0,0,0
107980,0,0.0993932,0,0,0,0,0,0,0,0,0,0
