QGPIORecord, QRC v6.1.0, 21-12-2023 @ 13:34:13, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, x1, x2, x3, P11, P12, P13, P22, P23, P33, y1, y2, ValueIn11
198625,0.162854,-0.317844,0.878019,8.53E-12,0,0,8.64E-12,1.03E-11,2.00E-05,0.162854,0.317844,0
198635,0.169646,-0.310167,0.908028,8.53E-12,0,0,8.53E-12,1.02E-11,2.00E-05,0.169646,0.310167,0
198645,0.176659,-0.299419,0.939194,8.53E-12,0,0,8.53E-12,1.03E-11,2.00E-05,0.176659,0.299419,0
198656,0.183728,-0.290206,0.965576,8.53E-12,0,0,8.53E-12,1.03E-11,2.00E-05,0.183728,0.290206,0
198665,0.190907,-0.277922,0.993157,8.53E-12,0,0,8.53E-12,1.03E-11,2.00E-05,0.190907,0.277922,0
198675,0.198141,-0.264103,1.01969,8.53E-12,0,0,8.53E-12,1.02E-11,2.00E-05,0.198141,0.264103,0
198685,0.205541,-0.250283,1.04322,8.53E-12,0,0,8.53E-12,1.02E-11,1.99E-05,0.205541,0.250283,0
198695,0.212831,-0.233393,1.06758,8.53E-12,0,0,8.53E-12,1.02E-11,1.98E-05,0.212831,0.233393,0
198705,0.22012,-0.213432,1.09238,8.53E-12,0,0,8.53E-12,1.02E-11,1.97E-05,0.22012,0.213432,0
198715,0.22752,-0.193471,1.11354,8.53E-12,0,0,8.53E-12,1.01E-11,1.96E-05,0.22752,0.193471,0
198725,0.234865,-0.171974,1.13306,8.53E-12,0,0,8.53E-12,1.01E-11,1.95E-05,0.234865,0.171974,0
198735,0.242265,-0.150477,1.14904,8.53E-12,0,0,8.53E-12,1.00E-11,1.93E-05,0.242265,0.150477,0
198746,0.249444,-0.12898,1.16167,8.53E-12,0,0,8.53E-12,9.89E-12,1.91E-05,0.249444,0.12898,0
198755,0.256844,-0.105948,1.1729,8.53E-12,0,0,8.53E-12,9.89E-12,1.90E-05,0.256844,0.105948,0
198765,0.264188,-0.0829159,1.18085,8.53E-12,0,0,8.53E-12,9.66E-12,1.87E-05,0.264188,0.0829159,0
198775,0.271699,-0.0583482,1.18742,8.53E-12,0,0,8.53E-12,9.66E-12,1.85E-05,0.271699,0.0583483,0
198786,0.279099,-0.0337805,1.19075,8.53E-12,0,0,8.53E-12,9.44E-12,1.83E-05,0.279099,0.0337806,0
198795,0.286609,-0.0107483,1.18935,8.53E-12,0,0,8.53E-12,9.32E-12,1.81E-05,0.286609,0.0107484,0
198805,0.293954,0.0122839,1.1854,8.53E-12,0,0,8.53E-12,9.21E-12,1.78E-05,0.293954,-0.0122838,0
198815,0.301409,0.0353161,1.17904,8.53E-12,0,0,8.53E-12,9.21E-12,1.76E-05,0.301409,-0.0353161,0
198825,0.308919,0.0568128,1.16882,8.53E-12,0,0,8.53E-12,8.98E-12,1.73E-05,0.308919,-0.0568128,0
198835,0.31643,0.079845,1.15838,8.53E-12,0,0,8.53E-12,8.87E-12,1.71E-05,0.31643,-0.079845,0
198845,0.32394,0.101342,1.14436,8.53E-12,0,0,8.53E-12,8.75E-12,1.68E-05,0.32394,-0.101342,0
198855,0.33145,0.122838,1.12877,8.53E-12,0,0,8.53E-12,8.64E-12,1.66E-05,0.33145,-0.122838,0
198865,0.339071,0.141264,1.10711,8.53E-12,0,0,8.53E-12,8.53E-12,1.63E-05,0.339071,-0.141264,0
198875,0.346581,0.161225,1.08482,8.53E-12,0,0,8.53E-12,8.30E-12,1.61E-05,0.346581,-0.161225,0
198885,0.353871,0.17658,1.05578,8.53E-12,0,0,8.53E-12,8.19E-12,1.59E-05,0.353871,-0.17658,0
198895,0.360829,0.191935,1.02555,8.53E-12,0,0,8.53E-12,8.07E-12,1.56E-05,0.360829,-0.191935,0
198905,0.367787,0.20729,0.99422,8.53E-12,0,0,8.53E-12,8.07E-12,1.55E-05,0.367787,-0.20729,0
198916,0.374801,0.22418,0.963293,8.53E-12,0,0,8.53E-12,7.96E-12,1.53E-05,0.374801,-0.22418,0
198925,0.381704,0.239535,0.929718,8.53E-12,0,0,8.53E-12,7.84E-12,1.51E-05,0.381704,-0.239535,0
198935,0.38822,0.256425,0.896693,8.53E-12,0,0,8.53E-12,7.73E-12,1.50E-05,0.38822,-0.256425,0
198945,0.39446,0.27178,0.861219,8.53E-12,0,0,8.53E-12,7.62E-12,1.48E-05,0.39446,-0.27178,0
198956,0.400424,0.287135,0.825051,8.53E-12,0,0,8.53E-12,7.56E-12,1.47E-05,0.400424,-0.287135,0
198965,0.406278,0.30249,0.788249,8.53E-12,0,0,8.53E-12,7.56E-12,1.46E-05,0.406278,-0.30249,0
198975,0.412076,0.316309,0.749514,8.53E-12,0,0,8.53E-12,7.50E-12,1.45E-05,0.412076,-0.316309,0
198985,0.417599,0.330128,0.710522,8.53E-12,0,0,8.53E-12,7.45E-12,1.45E-05,0.417599,-0.330128,0
198995,0.42279,0.342412,0.669961,8.53E-12,0,0,8.53E-12,7.45E-12,1.44E-05,0.42279,-0.342412,0
199005,0.427705,0.353161,0.628122,8.53E-12,0,0,8.53E-12,7.39E-12,1.43E-05,0.427705,-0.353161,0
199015,0.432564,0.363909,0.586592,8.53E-12,0,0,8.53E-12,7.39E-12,1.43E-05,0.432564,-0.363909,0
199025,0.437203,0.371586,0.542702,8.53E-12,0,0,8.53E-12,7.33E-12,1.43E-05,0.437203,-0.371586,0
199035,0.441676,0.377728,0.498254,8.53E-12,0,0,8.53E-12,7.33E-12,1.42E-05,0.441676,-0.377728,0
199045,0.445983,0.38387,0.454754,8.53E-12,0,0,8.53E-12,7.33E-12,1.42E-05,0.445983,-0.38387,0
199055,0.450015,0.385406,0.408161,8.53E-12,0,0,8.53E-12,7.33E-12,1.43E-05,0.450015,-0.385406,0
199065,0.453825,0.386941,0.36308,8.53E-12,0,0,8.53E-12,7.33E-12,1.43E-05,0.453825,-0.386941,0
199075,0.457415,0.388477,0.31939,8.53E-12,0,0,8.53E-12,7.39E-12,1.43E-05,0.457415,-0.388477,0
199085,0.460894,0.386941,0.274324,8.53E-12,0,0,8.53E-12,7.39E-12,1.44E-05,0.460894,-0.386941,0
