QGPIORecord, QRC v6.1.0, 18-12-2023 @ 18:05:09, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
29390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, -0.0491354
29401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, -0.202683
29410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, -0.353161
29420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, -0.500567
29430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, -0.644902
29441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, -0.783095
29450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, -0.916682
29460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00204326, -1.04413
29470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00198804, -1.16389
29480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, -1.27598
29491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, -1.38193
29500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, -1.47867
29510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, -1.56773
29520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.65064
29531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.72281
29540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.78883
29550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.84718
29560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.89785
29571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.94238
29580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.9777
29590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.00687
29600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.02837
29611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.04372
29620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.0514
29630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.05294
29640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.04833
29650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.03451
29660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.01609
29670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.98998
29680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.9562
29690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.91628
29701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.86868
29710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.8134
29720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.75198
29730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.68135
29741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.60458
29750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.52013
29760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.428
29770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.32819
29780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.22071
29790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.10555
29800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016567, -0.984243
29810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00160148, -0.858334
29820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00154625, -0.724747
29831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149103, -0.586554
29840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149103, -0.446825
29850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149103, -0.30249
29860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143581, -0.155084
29871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143581, -0.00921288
29880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143581, 0.138193
29890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143581, 0.282528
29900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143581, 0.425328
29911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143581, 0.565057
29920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143581, 0.698644
29930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149103, 0.829159
29940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149103, 0.951998
29950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00160148, 1.06869
29961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016567, 1.17925
29970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00176715, 1.28213
29980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.37733
29990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.46331
30001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.54316
30010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.61533
30020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.67828
30030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.73509
30041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.78423
30050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.82569
30060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.85793
30070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.88403
