QGPIORecord, QRC v6.1.0, 22-12-2023 @ 14:32:28, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
25213, -0.000106081, -0.00614192, -5.62947e-05, 0.00551922, -0.0103514, -0.00100722, -5.52233e-05, -0.00614192, 0.249594, 0.243257, 0, 0
25224, -0.000106026, -0.00614192, -5.62941e-05, 0.00551921, -0.0103516, -0.00100722, -5.52233e-05, -0.00614192, 0.249378, 0.243046, 0, 0
25234, -0.000105976, -0.00614192, -5.62936e-05, 0.00551919, -0.0103517, -0.00100722, -5.52233e-05, -0.00614192, 0.249162, 0.242836, 0, 0
25244, -0.00010593, -0.00614192, -5.62931e-05, 0.00551918, -0.0103519, -0.00100722, -5.52233e-05, -0.00614192, 0.248946, 0.242625, 0, 0
25253, -0.000105887, -0.00614192, -5.62927e-05, 0.00551917, -0.010352, -0.00100722, -5.52233e-05, -0.00614192, 0.24873, 0.242415, 0, 0
25264, -0.000105848, -0.00614192, -5.62923e-05, 0.00551916, -0.0103522, -0.00100722, -5.52233e-05, -0.00614192, 0.248514, 0.242204, 0, 0
25274, -0.000105812, -0.00614192, -5.62919e-05, 0.00551915, -0.0103523, -0.00100722, -5.52233e-05, -0.00614192, 0.248298, 0.241994, 0, 0
25284, -0.000105779, -0.00614192, -5.62916e-05, 0.00551914, -0.0103524, -0.00100722, -5.52233e-05, -0.00614192, 0.248082, 0.241783, 0, 0
25294, -0.000105749, -0.00614192, -5.62913e-05, 0.00551913, -0.0103525, -0.00100722, -5.52233e-05, -0.00614192, 0.247867, 0.241573, 0, 0
25304, -0.000105722, -0.00614192, -5.6291e-05, 0.00551912, -0.0103526, -0.00100722, -5.52233e-05, -0.00614192, 0.247651, 0.241362, 0, 0
25314, -0.000105696, -0.00614192, -5.62908e-05, 0.00551911, -0.0103527, -0.00100722, -5.52233e-05, -0.00614192, 0.247435, 0.241152, 0, 0
25324, -0.000105672, -0.00614192, -5.62905e-05, 0.00551911, -0.0103527, -0.00100722, -5.52233e-05, -0.00614192, 0.247219, 0.240941, 0, 0
25334, -0.00010565, -0.00614192, -5.62903e-05, 0.0055191, -0.0103528, -0.00100722, -5.52233e-05, -0.00614192, 0.247003, 0.240731, 0, 0
25344, -0.00010563, -0.00614192, -5.62901e-05, 0.00551909, -0.0103529, -0.00100722, -5.52233e-05, -0.00614192, 0.246787, 0.24052, 0, 0
25354, -0.000105612, -0.00614192, -5.62899e-05, 0.00551909, -0.0103529, -0.00100722, -5.52233e-05, -0.00614192, 0.246571, 0.24031, 0, 0
25364, -0.000105596, -0.00614192, -5.62898e-05, 0.00551908, -0.010353, -0.00100722, -5.52233e-05, -0.00614192, 0.246356, 0.240099, 0, 0
25374, -0.000105581, -0.00614192, -5.62896e-05, 0.00551908, -0.010353, -0.00100722, -5.52233e-05, -0.00614192, 0.24614, 0.239889, 0, 0
25383, -0.000105567, -0.00614192, -5.62895e-05, 0.00551908, -0.0103531, -0.00100722, -5.52233e-05, -0.00614192, 0.245924, 0.239678, 0, 0
25394, -0.000105554, -0.00614192, -5.62893e-05, 0.00551907, -0.0103531, -0.00100722, -5.52233e-05, -0.00614192, 0.245708, 0.239468, 0, 0
25404, -0.000105542, -0.00614192, -5.62892e-05, 0.00551907, -0.0103532, -0.00100722, -5.52233e-05, -0.00614192, 0.245492, 0.239257, 0, 0
25414, -0.000105531, -0.00614192, -5.62891e-05, 0.00551907, -0.0103532, -0.00100722, -5.52233e-05, -0.00614192, 0.245276, 0.239047, 0, 0
25424, -0.000105521, -0.00614192, -5.6289e-05, 0.00551906, -0.0103532, -0.00100722, -5.52233e-05, -0.00614192, 0.24506, 0.238837, 0, 0
25434, -0.000105512, -0.00614192, -5.62889e-05, 0.00551906, -0.0103533, -0.00100722, -5.52233e-05, -0.00614192, 0.244845, 0.238626, 0, 0
25444, -0.000105503, -0.00614192, -5.62888e-05, 0.00551906, -0.0103533, -0.00100722, -5.52233e-05, -0.00614192, 0.244629, 0.238416, 0, 0
